name,URL
نهائي دوري أبطال إفريقيا 2023,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%A7%D8%A6%D9%8A_%D8%AF%D9%88%D8%B1%D9%8A_%D8%A3%D8%A8%D8%B7%D8%A7%D9%84_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7_2023
ستاد النادي المصري,https://ar.wikipedia.org/wiki/%D8%B3%D8%AA%D8%A7%D8%AF_%D8%A7%D9%84%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A
1 فبراير,https://ar.wikipedia.org/wiki/1_%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1
الرياضة في مصر,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9_%D9%81%D9%8A_%D9%85%D8%B5%D8%B1
شغب,https://ar.wikipedia.org/wiki/%D8%B4%D8%BA%D8%A8
حكم (كرة القدم),https://ar.wikipedia.org/wiki/%D8%AD%D9%83%D9%85_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
وزارة الصحة والسكان (مصر),https://ar.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D8%B5%D8%AD%D8%A9_%D9%88%D8%A7%D9%84%D8%B3%D9%83%D8%A7%D9%86_(%D9%85%D8%B5%D8%B1)
سلاح أبيض,https://ar.wikipedia.org/wiki/%D8%B3%D9%84%D8%A7%D8%AD_%D8%A3%D8%A8%D9%8A%D8%B6
قطار,https://ar.wikipedia.org/wiki/%D9%82%D8%B7%D8%A7%D8%B1
محطة مصر (القاهرة),https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D8%B7%D8%A9_%D9%85%D8%B5%D8%B1_(%D8%A7%D9%84%D9%82%D8%A7%D9%87%D8%B1%D8%A9)
أليو ديانغ,https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D9%8A%D9%88_%D8%AF%D9%8A%D8%A7%D9%86%D8%BA
حارس مرمى (كرة القدم),https://ar.wikipedia.org/wiki/%D8%AD%D8%A7%D8%B1%D8%B3_%D9%85%D8%B1%D9%85%D9%89_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
القائد,https://ar.wikipedia.org/wiki/%D9%82%D8%A7%D8%A6%D8%AF_%D8%A7%D9%84%D9%81%D8%B1%D9%8A%D9%82_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
مدافع (كرة القدم),https://ar.wikipedia.org/wiki/%D9%85%D8%AF%D8%A7%D9%81%D8%B9_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
خالد عبد الفتاح,https://ar.wikipedia.org/wiki/%D8%AE%D8%A7%D9%84%D8%AF_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%81%D8%AA%D8%A7%D8%AD
محمود متولي,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D9%85%D8%AA%D9%88%D9%84%D9%8A
مهاجم (كرة القدم),https://ar.wikipedia.org/wiki/%D9%85%D9%87%D8%A7%D8%AC%D9%85_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
لاعب وسط (كرة القدم),https://ar.wikipedia.org/wiki/%D9%84%D8%A7%D8%B9%D8%A8_%D9%88%D8%B3%D8%B7_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
البرازيل,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A8%D8%B1%D8%A7%D8%B2%D9%8A%D9%84
برونو سافيو,https://ar.wikipedia.org/wiki/%D8%A8%D8%B1%D9%88%D9%86%D9%88_%D8%B3%D8%A7%D9%81%D9%8A%D9%88
مروان عطية,https://ar.wikipedia.org/wiki/%D9%85%D8%B1%D9%88%D8%A7%D9%86_%D8%B9%D8%B7%D9%8A%D8%A9
مالي,https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D9%84%D9%8A
علي لطفي (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D8%B9%D9%84%D9%8A_%D9%84%D8%B7%D9%81%D9%8A_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
محمد الضاوي,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B6%D8%A7%D9%88%D9%8A
شادي حسين,https://ar.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%D9%8A_%D8%AD%D8%B3%D9%8A%D9%86
جنوب إفريقيا,https://ar.wikipedia.org/wiki/%D8%AC%D9%86%D9%88%D8%A8_%D8%A5%D9%81%D8%B1%D9%8A%D9%82%D9%8A%D8%A7
محمد عبد المنعم (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%85%D9%86%D8%B9%D9%85_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
الجزائر,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AC%D8%B2%D8%A7%D8%A6%D8%B1
أحمد قندوسي,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D9%82%D9%86%D8%AF%D9%88%D8%B3%D9%8A
كريم فؤاد,https://ar.wikipedia.org/wiki/%D9%83%D8%B1%D9%8A%D9%85_%D9%81%D8%A4%D8%A7%D8%AF
مصطفى شوبير,https://ar.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%D9%89_%D8%B4%D9%88%D8%A8%D9%8A%D8%B1
رأفت خليل,https://ar.wikipedia.org/wiki/%D8%B1%D8%A3%D9%81%D8%AA_%D8%AE%D9%84%D9%8A%D9%84
محمد فخري,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%81%D8%AE%D8%B1%D9%8A
أحمد سيد غريب,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B3%D9%8A%D8%AF_%D8%BA%D8%B1%D9%8A%D8%A8
حمزة علاء,https://ar.wikipedia.org/wiki/%D8%AD%D9%85%D8%B2%D8%A9_%D8%B9%D9%84%D8%A7%D8%A1
أحمد نبيل كوكا,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D9%86%D8%A8%D9%8A%D9%84_%D9%83%D9%88%D9%83%D8%A7
صالح نصر,https://ar.wikipedia.org/wiki/%D8%B5%D8%A7%D9%84%D8%AD_%D9%86%D8%B5%D8%B1
زياد طارق,https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D8%A7%D8%AF_%D8%B7%D8%A7%D8%B1%D9%82
محمد مغربي,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%85%D8%BA%D8%B1%D8%A8%D9%8A
أحمد ياسر ريان,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D9%8A%D8%A7%D8%B3%D8%B1_%D8%B1%D9%8A%D8%A7%D9%86
آلتاي إزمير,https://ar.wikipedia.org/wiki/%D8%A2%D9%84%D8%AA%D8%A7%D9%8A_%D8%A5%D8%B2%D9%85%D9%8A%D8%B1
السنغال,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B3%D9%86%D8%BA%D8%A7%D9%84
أليو بادجي,https://ar.wikipedia.org/wiki/%D8%A3%D9%84%D9%8A%D9%88_%D8%A8%D8%A7%D8%AF%D8%AC%D9%8A
نادي أميان,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A3%D9%85%D9%8A%D8%A7%D9%86
جمهورية الكونغو الديمقراطية,https://ar.wikipedia.org/wiki/%D8%AC%D9%85%D9%87%D9%88%D8%B1%D9%8A%D8%A9_%D8%A7%D9%84%D9%83%D9%88%D9%86%D8%BA%D9%88_%D8%A7%D9%84%D8%AF%D9%8A%D9%85%D9%82%D8%B1%D8%A7%D8%B7%D9%8A%D8%A9
يني ملطية سبور,https://ar.wikipedia.org/wiki/%D9%8A%D9%86%D9%8A_%D9%85%D9%84%D8%B7%D9%8A%D8%A9_%D8%B3%D8%A8%D9%88%D8%B1
مصطفى البدري,https://ar.wikipedia.org/wiki/%D9%85%D8%B5%D8%B7%D9%81%D9%89_%D8%A7%D9%84%D8%A8%D8%AF%D8%B1%D9%8A
نادي فيوتشر,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D9%81%D9%8A%D9%88%D8%AA%D8%B4%D8%B1
فهد جمعة,https://ar.wikipedia.org/wiki/%D9%81%D9%87%D8%AF_%D8%AC%D9%85%D8%B9%D8%A9
كريم نيدفيد,https://ar.wikipedia.org/wiki/%D9%83%D8%B1%D9%8A%D9%85_%D9%86%D9%8A%D8%AF%D9%81%D9%8A%D8%AF
العربي بدر,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A_%D8%A8%D8%AF%D8%B1
نادي وادي دجلة,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D9%88%D8%A7%D8%AF%D9%8A_%D8%AF%D8%AC%D9%84%D8%A9
شادي رضوان,https://ar.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%D9%8A_%D8%B1%D8%B6%D9%88%D8%A7%D9%86
نادي البنك الأهلي المصري,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A8%D9%86%D9%83_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A
أحمد رمضان,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B1%D9%85%D8%B6%D8%A7%D9%86
محمد شكري,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D8%B4%D9%83%D8%B1%D9%8A
سعد سمير,https://ar.wikipedia.org/wiki/%D8%B3%D8%B9%D8%AF_%D8%B3%D9%85%D9%8A%D8%B1
سيد عبد الحفيظ,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%AF_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%AD%D9%81%D9%8A%D8%B8
بلجيكا,https://ar.wikipedia.org/wiki/%D8%A8%D9%84%D8%AC%D9%8A%D9%83%D8%A7
العامري فاروق,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D8%A7%D9%85%D8%B1%D9%8A_%D9%81%D8%A7%D8%B1%D9%88%D9%82
خالد مرتجي,https://ar.wikipedia.org/wiki/%D8%AE%D8%A7%D9%84%D8%AF_%D9%85%D8%B1%D8%AA%D8%AC%D9%8A
طارق قنديل,https://ar.wikipedia.org/wiki/%D8%B7%D8%A7%D8%B1%D9%82_%D9%82%D9%86%D8%AF%D9%8A%D9%84
فاروق الأول,https://ar.wikipedia.org/wiki/%D9%81%D8%A7%D8%B1%D9%88%D9%82_%D8%A7%D9%84%D8%A3%D9%88%D9%84
جمال عبد الناصر,https://ar.wikipedia.org/wiki/%D8%AC%D9%85%D8%A7%D9%84_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%86%D8%A7%D8%B5%D8%B1
4 مايو,https://ar.wikipedia.org/wiki/4_%D9%85%D8%A7%D9%8A%D9%88
ماركا (صحيفة),https://ar.wikipedia.org/wiki/%D9%85%D8%A7%D8%B1%D9%83%D8%A7_(%D8%B5%D8%AD%D9%8A%D9%81%D8%A9)
1952,https://ar.wikipedia.org/wiki/1952
1957,https://ar.wikipedia.org/wiki/1957
محمود الشريف (ملحن),https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%A7%D9%84%D8%B4%D8%B1%D9%8A%D9%81_(%D9%85%D9%84%D8%AD%D9%86)
أم كلثوم (مطربة),https://ar.wikipedia.org/wiki/%D8%A3%D9%85_%D9%83%D9%84%D8%AB%D9%88%D9%85_(%D9%85%D8%B7%D8%B1%D8%A8%D8%A9)
ثورة 1919,https://ar.wikipedia.org/wiki/%D8%AB%D9%88%D8%B1%D8%A9_1919
4 أغسطس,https://ar.wikipedia.org/wiki/4_%D8%A3%D8%BA%D8%B3%D8%B7%D8%B3
2001,https://ar.wikipedia.org/wiki/2001
شادي محمد,https://ar.wikipedia.org/wiki/%D8%B4%D8%A7%D8%AF%D9%8A_%D9%85%D8%AD%D9%85%D8%AF
حسام غالي,https://ar.wikipedia.org/wiki/%D8%AD%D8%B3%D8%A7%D9%85_%D8%BA%D8%A7%D9%84%D9%8A
هادي خشبة,https://ar.wikipedia.org/wiki/%D9%87%D8%A7%D8%AF%D9%8A_%D8%AE%D8%B4%D8%A8%D8%A9
سيزار سانشيز,https://ar.wikipedia.org/wiki/%D8%B3%D9%8A%D8%B2%D8%A7%D8%B1_%D8%B3%D8%A7%D9%86%D8%B4%D9%8A%D8%B2
فرناندو هييرو,https://ar.wikipedia.org/wiki/%D9%81%D8%B1%D9%86%D8%A7%D9%86%D8%AF%D9%88_%D9%87%D9%8A%D9%8A%D8%B1%D9%88
جيريمي نجيتاب,https://ar.wikipedia.org/wiki/%D8%AC%D9%8A%D8%B1%D9%8A%D9%85%D9%8A_%D9%86%D8%AC%D9%8A%D8%AA%D8%A7%D8%A8
إيتور كارانكا,https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D8%AA%D9%88%D8%B1_%D9%83%D8%A7%D8%B1%D8%A7%D9%86%D9%83%D8%A7
روبرتو كارلوس,https://ar.wikipedia.org/wiki/%D8%B1%D9%88%D8%A8%D8%B1%D8%AA%D9%88_%D9%83%D8%A7%D8%B1%D9%84%D9%88%D8%B3
كلود ماكيليلي,https://ar.wikipedia.org/wiki/%D9%83%D9%84%D9%88%D8%AF_%D9%85%D8%A7%D9%83%D9%8A%D9%84%D9%8A%D9%84%D9%8A
إيفان هيليغيرا,https://ar.wikipedia.org/wiki/%D8%A5%D9%8A%D9%81%D8%A7%D9%86_%D9%87%D9%8A%D9%84%D9%8A%D8%BA%D9%8A%D8%B1%D8%A7
زين الدين زيدان,https://ar.wikipedia.org/wiki/%D8%B2%D9%8A%D9%86_%D8%A7%D9%84%D8%AF%D9%8A%D9%86_%D8%B2%D9%8A%D8%AF%D8%A7%D9%86
لويس فيغو,https://ar.wikipedia.org/wiki/%D9%84%D9%88%D9%8A%D8%B3_%D9%81%D9%8A%D8%BA%D9%88
راؤول غونزاليس,https://ar.wikipedia.org/wiki/%D8%B1%D8%A7%D8%A4%D9%88%D9%84_%D8%BA%D9%88%D9%86%D8%B2%D8%A7%D9%84%D9%8A%D8%B3
سافيو,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D9%81%D9%8A%D9%88
خافيير سافيولا,https://ar.wikipedia.org/wiki/%D8%AE%D8%A7%D9%81%D9%8A%D9%8A%D8%B1_%D8%B3%D8%A7%D9%81%D9%8A%D9%88%D9%84%D8%A7
صامويل إيتو,https://ar.wikipedia.org/wiki/%D8%B5%D8%A7%D9%85%D9%88%D9%8A%D9%84_%D8%A5%D9%8A%D8%AA%D9%88
30 ديسمبر,https://ar.wikipedia.org/wiki/30_%D8%AF%D9%8A%D8%B3%D9%85%D8%A8%D8%B1
أتلتيكو مدريد,https://ar.wikipedia.org/wiki/%D8%A3%D8%AA%D9%84%D8%AA%D9%8A%D9%83%D9%88_%D9%85%D8%AF%D8%B1%D9%8A%D8%AF
تركي آل الشيخ,https://ar.wikipedia.org/wiki/%D8%AA%D8%B1%D9%83%D9%8A_%D8%A2%D9%84_%D8%A7%D9%84%D8%B4%D9%8A%D8%AE
أحمد عادل عبد المنعم,https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B9%D8%A7%D8%AF%D9%84_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D9%85%D9%86%D8%B9%D9%85
باسم علي (لاعب كرة قدم مصري),https://ar.wikipedia.org/wiki/%D8%A8%D8%A7%D8%B3%D9%85_%D8%B9%D9%84%D9%8A_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85_%D9%85%D8%B5%D8%B1%D9%8A)
أحمد سامي (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%B3%D8%A7%D9%85%D9%8A_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
صبري رحيل,https://ar.wikipedia.org/wiki/%D8%B5%D8%A8%D8%B1%D9%8A_%D8%B1%D8%AD%D9%8A%D9%84
محمود عبد العزيز (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D9%88%D8%AF_%D8%B9%D8%A8%D8%AF_%D8%A7%D9%84%D8%B9%D8%B2%D9%8A%D8%B2_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
هشام محمد (لاعب كرة قدم مصري),https://ar.wikipedia.org/wiki/%D9%87%D8%B4%D8%A7%D9%85_%D9%85%D8%AD%D9%85%D8%AF_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85_%D9%85%D8%B5%D8%B1%D9%8A)
محمد فاروق,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF_%D9%81%D8%A7%D8%B1%D9%88%D9%82
فهد المولد,https://ar.wikipedia.org/wiki/%D9%81%D9%87%D8%AF_%D8%A7%D9%84%D9%85%D9%88%D9%84%D8%AF
حسن الراهب,https://ar.wikipedia.org/wiki/%D8%AD%D8%B3%D9%86_%D8%A7%D9%84%D8%B1%D8%A7%D9%87%D8%A8
يان أوبلاك,https://ar.wikipedia.org/wiki/%D9%8A%D8%A7%D9%86_%D8%A3%D9%88%D8%A8%D9%84%D8%A7%D9%83
خوانفران,https://ar.wikipedia.org/wiki/%D8%AE%D9%88%D8%A7%D9%86%D9%81%D8%B1%D8%A7%D9%86
لوكاس هيرنانديز,https://ar.wikipedia.org/wiki/%D9%84%D9%88%D9%83%D8%A7%D8%B3_%D9%87%D9%8A%D8%B1%D9%86%D8%A7%D9%86%D8%AF%D9%8A%D8%B2
توماس بارتي,https://ar.wikipedia.org/wiki/%D8%AA%D9%88%D9%85%D8%A7%D8%B3_%D8%A8%D8%A7%D8%B1%D8%AA%D9%8A
غابي,https://ar.wikipedia.org/wiki/%D8%BA%D8%A7%D8%A8%D9%8A
يانيك كاراسكو,https://ar.wikipedia.org/wiki/%D9%8A%D8%A7%D9%86%D9%8A%D9%83_%D9%83%D8%A7%D8%B1%D8%A7%D8%B3%D9%83%D9%88
كايدي باري,https://ar.wikipedia.org/wiki/%D9%83%D8%A7%D9%8A%D8%AF%D9%8A_%D8%A8%D8%A7%D8%B1%D9%8A
أنخيل كوريا,https://ar.wikipedia.org/wiki/%D8%A3%D9%86%D8%AE%D9%8A%D9%84_%D9%83%D9%88%D8%B1%D9%8A%D8%A7
فرناندو توريس,https://ar.wikipedia.org/wiki/%D9%81%D8%B1%D9%86%D8%A7%D9%86%D8%AF%D9%88_%D8%AA%D9%88%D8%B1%D9%8A%D8%B3
مؤمن زكريا,https://ar.wikipedia.org/wiki/%D9%85%D8%A4%D9%85%D9%86_%D8%B2%D9%83%D8%B1%D9%8A%D8%A7
أحمد الشيخ (لاعب كرة قدم مواليد 1992),https://ar.wikipedia.org/wiki/%D8%A3%D8%AD%D9%85%D8%AF_%D8%A7%D9%84%D8%B4%D9%8A%D8%AE_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85_%D9%85%D9%88%D8%A7%D9%84%D9%8A%D8%AF_1992)
ساؤول نيغيز,https://ar.wikipedia.org/wiki/%D8%B3%D8%A7%D8%A4%D9%88%D9%84_%D9%86%D9%8A%D8%BA%D9%8A%D8%B2
كيفن غاميرو,https://ar.wikipedia.org/wiki/%D9%83%D9%8A%D9%81%D9%86_%D8%BA%D8%A7%D9%85%D9%8A%D8%B1%D9%88
نهر النيل,https://ar.wikipedia.org/wiki/%D9%86%D9%87%D8%B1_%D8%A7%D9%84%D9%86%D9%8A%D9%84
1993,https://ar.wikipedia.org/wiki/1993
هيئة المجتمعات العمرانية الجديدة (مصر),https://ar.wikipedia.org/wiki/%D9%87%D9%8A%D8%A6%D8%A9_%D8%A7%D9%84%D9%85%D8%AC%D8%AA%D9%85%D8%B9%D8%A7%D8%AA_%D8%A7%D9%84%D8%B9%D9%85%D8%B1%D8%A7%D9%86%D9%8A%D8%A9_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9_(%D9%85%D8%B5%D8%B1)
التجمع الخامس,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AA%D8%AC%D9%85%D8%B9_%D8%A7%D9%84%D8%AE%D8%A7%D9%85%D8%B3
16 فبراير,https://ar.wikipedia.org/wiki/16_%D9%81%D8%A8%D8%B1%D8%A7%D9%8A%D8%B1
أشرف صبحي,https://ar.wikipedia.org/wiki/%D8%A3%D8%B4%D8%B1%D9%81_%D8%B5%D8%A8%D8%AD%D9%8A
وزارة الشباب والرياضة (مصر),https://ar.wikipedia.org/wiki/%D9%88%D8%B2%D8%A7%D8%B1%D8%A9_%D8%A7%D9%84%D8%B4%D8%A8%D8%A7%D8%A8_%D9%88%D8%A7%D9%84%D8%B1%D9%8A%D8%A7%D8%B6%D8%A9_(%D9%85%D8%B5%D8%B1)
الأقصر,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%A3%D9%82%D8%B5%D8%B1
نوفمبر,https://ar.wikipedia.org/wiki/%D9%86%D9%88%D9%81%D9%85%D8%A8%D8%B1
فدان,https://ar.wikipedia.org/wiki/%D9%81%D8%AF%D8%A7%D9%86
العلمين الجديدة,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B9%D9%84%D9%85%D9%8A%D9%86_%D8%A7%D9%84%D8%AC%D8%AF%D9%8A%D8%AF%D8%A9
محافظة مطروح,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D8%A7%D9%81%D8%B8%D8%A9_%D9%85%D8%B7%D8%B1%D9%88%D8%AD
الشرق الأوسط,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%B4%D8%B1%D9%82_%D8%A7%D9%84%D8%A3%D9%88%D8%B3%D8%B7
الملعب الأولمبي (برلين),https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D9%84%D8%B9%D8%A8_%D8%A7%D9%84%D8%A3%D9%88%D9%84%D9%85%D8%A8%D9%8A_(%D8%A8%D8%B1%D9%84%D9%8A%D9%86)
الوطن العربي,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%88%D8%B7%D9%86_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8%D9%8A
نادي الإنتاج الحربي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D8%AF%D9%8A_%D8%A7%D9%84%D8%A5%D9%86%D8%AA%D8%A7%D8%AC_%D8%A7%D9%84%D8%AD%D8%B1%D8%A8%D9%8A
أمبرو (شركة),https://ar.wikipedia.org/wiki/%D8%A3%D9%85%D8%A8%D8%B1%D9%88_(%D8%B4%D8%B1%D9%83%D8%A9)
بوما,https://ar.wikipedia.org/wiki/%D8%A8%D9%88%D9%85%D8%A7
حلوان (حي),https://ar.wikipedia.org/wiki/%D8%AD%D9%84%D9%88%D8%A7%D9%86_(%D8%AD%D9%8A)
كوكا كولا,https://ar.wikipedia.org/wiki/%D9%83%D9%88%D9%83%D8%A7_%D9%83%D9%88%D9%84%D8%A7
أديداس,https://ar.wikipedia.org/wiki/%D8%A3%D8%AF%D9%8A%D8%AF%D8%A7%D8%B3
نايكي,https://ar.wikipedia.org/wiki/%D9%86%D8%A7%D9%8A%D9%83%D9%8A
فودافون,https://ar.wikipedia.org/wiki/%D9%81%D9%88%D8%AF%D8%A7%D9%81%D9%88%D9%86
اتصالات من &e - مصر,https://ar.wikipedia.org/wiki/%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA_%D9%85%D9%86_%26e_-_%D9%85%D8%B5%D8%B1
المصرية للاتصالات,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A%D8%A9_%D9%84%D9%84%D8%A7%D8%AA%D8%B5%D8%A7%D9%84%D8%A7%D8%AA
إبسوس,https://ar.wikipedia.org/wiki/%D8%A5%D8%A8%D8%B3%D9%88%D8%B3
تصنيفات نيلسن,https://ar.wikipedia.org/wiki/%D8%AA%D8%B5%D9%86%D9%8A%D9%81%D8%A7%D8%AA_%D9%86%D9%8A%D9%84%D8%B3%D9%86
قناة الأهلي,https://ar.wikipedia.org/wiki/%D9%82%D9%86%D8%A7%D8%A9_%D8%A7%D9%84%D8%A3%D9%87%D9%84%D9%8A
شبكة راديو وتلفزيون العرب,https://ar.wikipedia.org/wiki/%D8%B4%D8%A8%D9%83%D8%A9_%D8%B1%D8%A7%D8%AF%D9%8A%D9%88_%D9%88%D8%AA%D9%84%D9%81%D8%B2%D9%8A%D9%88%D9%86_%D8%A7%D9%84%D8%B9%D8%B1%D8%A8
هاني رمزي (لاعب كرة قدم),https://ar.wikipedia.org/wiki/%D9%87%D8%A7%D9%86%D9%8A_%D8%B1%D9%85%D8%B2%D9%8A_(%D9%84%D8%A7%D8%B9%D8%A8_%D9%83%D8%B1%D8%A9_%D9%82%D8%AF%D9%85)
كأس السوبر المصري 2015,https://ar.wikipedia.org/wiki/%D9%83%D8%A3%D8%B3_%D8%A7%D9%84%D8%B3%D9%88%D8%A8%D8%B1_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_2015
ديربي (كرة القدم),https://ar.wikipedia.org/wiki/%D8%AF%D9%8A%D8%B1%D8%A8%D9%8A_(%D9%83%D8%B1%D8%A9_%D8%A7%D9%84%D9%82%D8%AF%D9%85)
الدوري المصري الممتاز 1949–50,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1949%E2%80%9350
الدوري المصري الممتاز 1950–51,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1950%E2%80%9351
الدوري المصري الممتاز 1952–53,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1952%E2%80%9353
الدوري المصري الممتاز 1953–54,https://ar.wikipedia.org/wiki/%D8%A7%D9%84%D8%AF%D9%88%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D8%B5%D8%B1%D9%8A_%D8%A7%D9%84%D9%85%D9%85%D8%AA%D8%A7%D8%B2_1953%E2%80%9354
